timestamp,file,product_count,empty_count,total,empty_ratio,n_rows,max_rows_detected,row_capacity,row10_empty,row10_product,row10_ratio,row11_empty,row11_product,row11_ratio,row12_empty,row12_product,row12_ratio,row13_empty,row13_product,row13_ratio,row14_empty,row14_product,row14_ratio,row15_empty,row15_product,row15_ratio,row16_empty,row16_product,row16_ratio,row17_empty,row17_product,row17_ratio,row18_empty,row18_product,row18_ratio,row19_empty,row19_product,row19_ratio,row1_empty,row1_product,row1_ratio,row20_empty,row20_product,row20_ratio,row21_empty,row21_product,row21_ratio,row22_empty,row22_product,row22_ratio,row23_empty,row23_product,row23_ratio,row24_empty,row24_product,row24_ratio,row25_empty,row25_product,row25_ratio,row26_empty,row26_product,row26_ratio,row27_empty,row27_product,row27_ratio,row28_empty,row28_product,row28_ratio,row29_empty,row29_product,row29_ratio,row2_empty,row2_product,row2_ratio,row30_empty,row30_product,row30_ratio,row31_empty,row31_product,row31_ratio,row32_empty,row32_product,row32_ratio,row3_empty,row3_product,row3_ratio,row4_empty,row4_product,row4_ratio,row5_empty,row5_product,row5_ratio,row6_empty,row6_product,row6_ratio,row7_empty,row7_product,row7_ratio,row8_empty,row8_product,row8_ratio,row9_empty,row9_product,row9_ratio
2026-04-03 21:40:20,test_1006.jpg,127,39,166,0.2349,6,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,19,0.0952,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,19,0.0952,0,0,0.0,0,0,0.0,0,0,0.0,1,28,0.0345,3,19,0.1364,16,18,0.4706,15,24,0.3846,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1007.jpg,153,60,213,0.2817,11,31,32,14,12,0.5385,3,10,0.2308,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,8,0.3333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5,18,0.2174,0,12,0.0,1,9,0.1,0,10,0.0,1,13,0.0714,20,29,0.4082,12,20,0.375
2026-04-03 21:40:20,test_1008.jpg,116,43,159,0.2704,5,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,19,0.0,0,0,0.0,0,0,0.0,0,0,0.0,10,35,0.2222,20,26,0.4348,13,24,0.3514,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1009.jpg,150,12,162,0.0741,7,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,19,0.0952,0,0,0.0,0,0,0.0,0,0,0.0,1,21,0.0455,1,23,0.0417,3,22,0.12,5,25,0.1667,0,22,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_101.jpg,110,18,128,0.1406,5,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,11,41,0.2115,0,0,0.0,0,0,0.0,0,0,0.0,2,20,0.0909,5,20,0.2,0,20,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1010.jpg,211,136,347,0.3919,6,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,24,22,0.5217,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,30,39,0.4348,0,0,0.0,0,0,0.0,0,0,0.0,26,41,0.3881,29,40,0.4203,21,39,0.35,6,30,0.1667,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1011.jpg,158,39,197,0.198,21,31,32,0,2,0.0,2,13,0.1333,0,5,0.0,5,8,0.3846,3,8,0.2727,1,9,0.1,8,12,0.4,4,11,0.2667,4,15,0.2105,0,3,0.0,0,6,0.0,3,15,0.1667,6,8,0.4286,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.0,0,1,0.0,2,9,0.1818,0,6,0.0,0,0,0.0,0,8,0.0,1,7,0.125
2026-04-03 21:40:20,test_1012.jpg,148,101,249,0.4056,3,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,16,0.1111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,27,67,0.2872,0,0,0.0,0,0,0.0,0,0,0.0,72,65,0.5255,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1013.jpg,299,213,512,0.416,14,31,32,33,24,0.5789,23,27,0.46,13,22,0.3714,11,21,0.3438,12,20,0.375,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,24,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7,14,0.3333,0,0,0.0,0,0,0.0,0,0,0.0,0,9,0.0,11,25,0.3056,1,1,0.5,9,26,0.2571,18,24,0.4286,35,29,0.5469,34,33,0.5075
2026-04-03 21:40:20,test_1014.jpg,133,21,154,0.1364,8,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,14,0.1765,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,19,0.0952,0,0,0.0,0,0,0.0,0,0,0.0,4,19,0.1739,4,19,0.1739,0,18,0.0,5,15,0.25,2,16,0.1111,1,13,0.0714,0,0,0.0
2026-04-03 21:40:20,test_1015.jpg,125,30,155,0.1935,6,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5,16,0.2381,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,16,35,0.3137,0,0,0.0,0,0,0.0,0,0,0.0,2,21,0.087,1,16,0.0588,2,23,0.08,4,14,0.2222,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1016.jpg,134,27,161,0.1677,5,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,26,0.0714,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,24,0.04,0,0,0.0,0,0,0.0,0,0,0.0,3,47,0.06,15,22,0.4054,6,15,0.2857,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1017.jpg,146,31,177,0.1751,8,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,7,0.125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,12,0.0769,0,0,0.0,0,0,0.0,0,0,0.0,5,14,0.2632,3,22,0.12,5,24,0.1724,10,25,0.2857,2,24,0.0769,4,18,0.1818,0,0,0.0
2026-04-03 21:40:20,test_1018.jpg,125,11,136,0.0809,6,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,17,0.0556,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,34,0.15,0,0,0.0,0,0,0.0,0,0,0.0,2,28,0.0667,2,15,0.1176,0,20,0.0,0,11,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1019.jpg,144,40,184,0.2174,6,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,19,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,19,0.05,0,0,0.0,0,0,0.0,0,0,0.0,4,27,0.129,9,30,0.2308,14,29,0.3256,12,20,0.375,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_102.jpg,123,17,140,0.1214,7,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,17,0.0556,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,12,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2,20,0.0909,1,13,0.0714,4,21,0.16,3,19,0.1364,3,21,0.125,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1020.jpg,61,28,89,0.3146,4,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,15,0.0625,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,9,16,0.36,0,0,0.0,0,0,0.0,0,0,0.0,5,13,0.2778,13,17,0.4333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1021.jpg,157,50,207,0.2415,7,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,16,0.1579,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,14,32,0.3043,0,0,0.0,0,0,0.0,0,0,0.0,5,18,0.2174,15,26,0.3659,2,26,0.0714,11,39,0.22,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1022.jpg,126,34,160,0.2125,7,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,13,0.1333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5,13,0.2778,0,0,0.0,0,0,0.0,0,0,0.0,7,14,0.3333,4,14,0.2222,10,24,0.2941,3,23,0.1154,3,25,0.1071,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1023.jpg,181,15,196,0.0765,7,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,27,0.069,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,27,0.069,0,0,0.0,0,0,0.0,0,0,0.0,3,27,0.1,2,25,0.0741,1,27,0.0357,1,28,0.0345,4,20,0.1667,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1024.jpg,203,115,318,0.3616,5,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,19,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,25,0.0385,0,0,0.0,0,0,0.0,0,0,0.0,4,54,0.069,75,73,0.5068,35,32,0.5224,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1025.jpg,116,17,133,0.1278,9,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,23,0.08,0,0,0.0,0,0,0.0,0,0,0.0,3,9,0.25,1,11,0.0833,2,15,0.1176,1,11,0.0833,1,16,0.0588,5,16,0.2381,2,13,0.1333
2026-04-03 21:40:20,test_1026.jpg,190,120,310,0.3871,5,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,21,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,22,0.0435,0,0,0.0,0,0,0.0,0,0,0.0,33,75,0.3056,70,45,0.6087,16,27,0.3721,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1027.jpg,140,12,152,0.0789,7,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,24,0.04,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,8,27,0.2286,0,0,0.0,0,0,0.0,0,0,0.0,0,18,0.0,0,21,0.0,2,13,0.1333,0,19,0.0,1,18,0.0526,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1028.jpg,131,76,207,0.3671,5,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,16,21,0.4324,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,19,24,0.4419,0,0,0.0,0,0,0.0,0,0,0.0,15,23,0.3947,9,27,0.25,17,36,0.3208,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1029.jpg,170,79,249,0.3173,5,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,26,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7,34,0.1707,0,0,0.0,0,0,0.0,0,0,0.0,7,22,0.2414,19,37,0.3393,46,51,0.4742,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_103.jpg,130,20,150,0.1333,7,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,16,0.1111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,17,0.1905,0,0,0.0,0,0,0.0,0,0,0.0,4,16,0.2,2,16,0.1111,2,15,0.1176,5,28,0.1515,1,22,0.0435,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1030.jpg,133,42,175,0.24,9,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,6,0.3333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,20,0.1667,0,0,0.0,0,0,0.0,0,0,0.0,1,9,0.1,2,17,0.1053,4,9,0.3077,0,13,0.0,8,20,0.2857,8,23,0.2581,12,16,0.4286
2026-04-03 21:40:20,test_1031.jpg,157,10,167,0.0599,6,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,17,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,33,0.0294,0,0,0.0,0,0,0.0,0,0,0.0,1,11,0.0833,2,16,0.1111,5,39,0.1136,1,41,0.0238,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1032.jpg,203,72,275,0.2618,8,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,17,0.15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,19,0.1364,0,0,0.0,0,0,0.0,0,0,0.0,7,20,0.2593,8,12,0.4,14,27,0.3415,27,31,0.4655,6,34,0.15,4,43,0.0851,0,0,0.0
2026-04-03 21:40:20,test_1033.jpg,122,33,155,0.2129,6,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,15,0.2105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7,15,0.3182,0,0,0.0,0,0,0.0,0,0,0.0,3,23,0.1154,4,28,0.125,5,31,0.1389,10,10,0.5,0,0,0.0,0,0,0.0,0,0,0.0
2026-04-03 21:40:20,test_1034.jpg,109,29,138,0.2101,6,31,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,13,0.0714,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,25,0.1935,0,0,0.0,0,0,0.0,0,0,0.0,1,18,0.0526,8,23,0.2581,8,22,0.2667,5,8,0.3846,0,0,0.0,0,0,0.0,0,0,0.0
